"Data_Status","State","MSN","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"2023F","OK","SOR7P",,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 1"," 2"," 2"," 3"," 4"," 7"," 14"," 23"," 43"," 72"," 132"
"2023F","OK","SORCB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 87"," 89"," 89"," 89"," 89"," 88"," 86"," 83"," 79"," 79"," 72"," 63"," 53"," 44"," 35"," 27"," 21"," 20"," 22"," 24"," 24"," 25"," 26"," 28"," 32"," 33"," 36"," 39"," 44"," 53"," 77"," 107"," 175"," 275"," 480"
"2023F","OK","SOTCB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 87"," 89"," 89"," 89"," 89"," 88"," 86"," 83"," 79"," 79"," 72"," 63"," 53"," 44"," 35"," 27"," 21"," 20"," 22"," 24"," 24"," 25"," 27"," 30"," 34"," 35"," 44"," 60"," 159"," 277"," 299"," 346"," 466"," 598"," 856"
"2023F","OK","SOTGP"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 1"," 2"," 2"," 5"," 9"," 38"," 73"," 79"," 93"," 128"," 167"," 242"
"2023F","OK","SOTXB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 87"," 89"," 89"," 89"," 89"," 88"," 86"," 83"," 79"," 79"," 72"," 63"," 53"," 44"," 35"," 27"," 21"," 20"," 22"," 24"," 24"," 25"," 27"," 30"," 34"," 35"," 38"," 42"," 48"," 67"," 95"," 130"," 205"," 320"," 588"
"2023F","OK","SPCAS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 18.4"," 24.8"," 22.6"," 23.7"," 22.3"," 20.1"," 20.6"," 20"," 18.9"
"2023F","OK","TEACB"," 150704"," 156466"," 164839"," 173978"," 177495"," 181452"," 191749"," 199061"," 215738"," 221482"," 241452"," 247329"," 262416"," 272534"," 269250"," 278451"," 298112"," 312494"," 320848"," 318780"," 308459"," 330085"," 350617"," 345022"," 345747"," 340783"," 324441"," 331045"," 337054"," 356262"," 340214"," 348184"," 374952"," 363564"," 376090"," 359989"," 381541"," 375036"," 382455"," 400473"," 425637"," 465132"," 435147"," 444995"," 412077"," 438226"," 449611"," 459317"," 461917"," 442475"," 454403"," 443533"," 445853"," 443334"," 480188"," 470039"," 470273"," 479103"," 488483"," 475953"," 427400"," 455174"," 456695"," 461677"
"2023F","OK","TEAPB"," 64.5"," 65.7"," 67.9"," 71.3"," 72.6"," 74.4"," 78.1"," 80"," 86.2"," 87.4"," 94.1"," 94.5"," 98.7"," 101.1"," 98.5"," 100.4"," 105.5"," 108.9"," 110"," 107.1"," 101.4"," 106.6"," 109.4"," 104.9"," 105.2"," 104.2"," 99.7"," 103.1"," 106.4"," 113.1"," 108"," 109.6"," 116.4"," 111.8"," 114.6"," 108.8"," 114.2"," 111.2"," 112.3"," 116.5"," 123.2"," 134.2"," 124.7"," 127"," 116.9"," 123.5"," 125.1"," 126.4"," 125.9"," 119"," 120.9"," 117.1"," 116.7"," 115"," 123.8"," 120.2"," 119.7"," 121.8"," 123.9"," 120.2"," 107.8"," 114"," 113.4"," 113.6"
"2023F","OK","TECCB"," 57203"," 50701"," 54007"," 59861"," 63743"," 66292"," 69932"," 80565"," 89251"," 91949"," 99833"," 101064"," 111223"," 111286"," 113444"," 122103"," 129786"," 142390"," 143864"," 146965"," 148885"," 160153"," 170548"," 174862"," 168346"," 170481"," 160679"," 157775"," 182335"," 172871"," 195090"," 184656"," 173906"," 182888"," 185966"," 188437"," 204224"," 211927"," 215634"," 210830"," 226988"," 230056"," 228029"," 224516"," 222289"," 224792"," 228733"," 234346"," 234518"," 230007"," 235820"," 234862"," 228785"," 234322"," 240200"," 228924"," 214671"," 205503"," 214379"," 200649"," 182873"," 193983"," 209415"," 211466"
"2023F","OK","TECPB"," 24.5"," 21.3"," 22.3"," 24.5"," 26.1"," 27.2"," 28.5"," 32.4"," 35.7"," 36.3"," 38.9"," 38.6"," 41.8"," 41.3"," 41.5"," 44"," 45.9"," 49.6"," 49.3"," 49.4"," 49"," 51.7"," 53.2"," 53.1"," 51.2"," 52.1"," 49.4"," 49.1"," 57.6"," 54.9"," 62"," 58.2"," 54"," 56.2"," 56.7"," 57"," 61.1"," 62.8"," 63.3"," 61.3"," 65.7"," 66.4"," 65.4"," 64.1"," 63.1"," 63.3"," 63.6"," 64.5"," 63.9"," 61.9"," 62.7"," 62"," 59.9"," 60.8"," 61.9"," 58.5"," 54.6"," 52.2"," 54.4"," 50.7"," 46.1"," 48.6"," 52"," 52"
"2023F","OK","TEEIB"," 88485"," 89906"," 104110"," 121646"," 128982"," 133675"," 152709"," 160693"," 171396"," 207386"," 247757"," 253617"," 279654"," 294938"," 319479"," 322860"," 350727"," 363699"," 407123"," 411609"," 450654"," 446434"," 454797"," 464477"," 458195"," 442450"," 417979"," 434854"," 448734"," 452927"," 459556"," 485116"," 485312"," 510005"," 492010"," 513204"," 512898"," 521930"," 552473"," 536725"," 555991"," 550379"," 583398"," 589364"," 575495"," 643483"," 664621"," 670981"," 690549"," 676868"," 655090"," 664592"," 673893"," 626264"," 584688"," 593146"," 579142"," 515327"," 601320"," 562732"," 534312"," 522326"," 533720"," 560621"
"2023F","OK","TEICB"," 251048"," 249677"," 339781"," 395211"," 415388"," 378559"," 328186"," 326121"," 363373"," 382637"," 392536"," 409083"," 418397"," 413778"," 445698"," 437428"," 499788"," 519357"," 538456"," 609659"," 509474"," 505686"," 517087"," 508745"," 531909"," 513652"," 465499"," 519573"," 512297"," 533623"," 575368"," 528838"," 540105"," 564509"," 566062"," 553534"," 556096"," 565821"," 539552"," 525427"," 517587"," 500027"," 482244"," 511558"," 540709"," 553206"," 586583"," 564323"," 560360"," 502702"," 539333"," 550285"," 568396"," 570235"," 587803"," 576675"," 584796"," 603629"," 621532"," 618085"," 600137"," 599534"," 604757"," 613907"
"2023F","OK","TEIPB"," 107.5"," 104.9"," 140"," 162"," 169.8"," 155.1"," 133.7"," 131"," 145.2"," 150.9"," 152.9"," 156.2"," 157.4"," 153.5"," 163"," 157.6"," 176.8"," 181"," 184.6"," 204.9"," 167.5"," 163.3"," 161.3"," 154.6"," 161.9"," 157"," 143.1"," 161.9"," 161.8"," 169.4"," 182.7"," 166.5"," 167.7"," 173.6"," 172.5"," 167.3"," 166.5"," 167.8"," 158.4"," 152.9"," 149.8"," 144.2"," 138.2"," 146"," 153.4"," 155.9"," 163.2"," 155.3"," 152.7"," 135.2"," 143.4"," 145.2"," 148.8"," 148"," 151.5"," 147.5"," 148.9"," 153.5"," 157.6"," 156.1"," 151.3"," 150.2"," 150.2"," 151.1"
"2023F","OK","TERCB"," 111298"," 114824"," 120825"," 126776"," 132469"," 132868"," 139692"," 140549"," 157692"," 169968"," 184409"," 185362"," 202602"," 202255"," 207012"," 203776"," 208637"," 228956"," 235511"," 219519"," 217984"," 222957"," 241774"," 246881"," 240188"," 240567"," 220524"," 221603"," 236273"," 234192"," 263316"," 247707"," 229497"," 260579"," 258134"," 257313"," 282282"," 272847"," 288996"," 274862"," 301129"," 296878"," 300690"," 295966"," 280459"," 291141"," 288722"," 288229"," 293897"," 286346"," 312950"," 309189"," 272415"," 294936"," 295936"," 262504"," 242446"," 226568"," 258282"," 246640"," 233585"," 241966"," 249118"," 232096"
"2023F","OK","TERPB"," 47.6"," 48.2"," 49.8"," 52"," 54.2"," 54.5"," 56.9"," 56.5"," 63"," 67"," 71.8"," 70.8"," 76.2"," 75"," 75.7"," 73.4"," 73.8"," 79.8"," 80.7"," 73.8"," 71.7"," 72"," 75.4"," 75"," 73.1"," 73.5"," 67.8"," 69"," 74.6"," 74.3"," 83.6"," 78"," 71.3"," 80.1"," 78.7"," 77.8"," 84.5"," 80.9"," 84.9"," 80"," 87.2"," 85.6"," 86.2"," 84.4"," 79.6"," 82"," 80.3"," 79.3"," 80.1"," 77"," 83.2"," 81.6"," 71.3"," 76.5"," 76.3"," 67.1"," 61.7"," 57.6"," 65.5"," 62.3"," 58.9"," 60.6"," 61.9"," 57.1"
"2023F","OK","TETCB"," 570253"," 571668"," 679452"," 755827"," 789094"," 759172"," 729559"," 746296"," 826054"," 866037"," 918230"," 942838"," 994638"," 999851"," 1035404"," 1041759"," 1136324"," 1203198"," 1238677"," 1294922"," 1184801"," 1218882"," 1280027"," 1275509"," 1286192"," 1265482"," 1171141"," 1229995"," 1267959"," 1296947"," 1373988"," 1309387"," 1318460"," 1371540"," 1386250"," 1359274"," 1424141"," 1425632"," 1426637"," 1411593"," 1471342"," 1492091"," 1446109"," 1477033"," 1455534"," 1507364"," 1553651"," 1546213"," 1550694"," 1460984"," 1542211"," 1537902"," 1515448"," 1542829"," 1604125"," 1538143"," 1512185"," 1514805"," 1582673"," 1541326"," 1443997"," 1490656"," 1519985"," 1519146"
"2023F","OK","TETGR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 12.74"," 12.41"," 12.07"," 12.14"," 11.87"," 11.3"," 11.35"," 10.81"," 10.74"," 10.4"," 10.11"," 9.75"," 9.31"," 9.76"," 9.39"," 8.81"," 8.76"," 8.6"," 7.94"," 7.95"," 7.87"," 8.07"," 7.7"," 7.54"," 7.68"," 7.84"," 7.31"
"2023F","OK","TETPB"," 244.1"," 240.2"," 280"," 309.9"," 322.6"," 311.1"," 297.3"," 299.8"," 330"," 341.6"," 357.7"," 360.1"," 374.1"," 370.9"," 378.6"," 375.5"," 402"," 419.2"," 424.6"," 435.2"," 389.6"," 393.7"," 399.2"," 387.6"," 391.5"," 386.8"," 360"," 383.2"," 400.4"," 411.7"," 436.3"," 412.3"," 409.4"," 421.7"," 422.5"," 410.9"," 426.4"," 422.7"," 419"," 410.7"," 425.9"," 430.4"," 414.5"," 421.4"," 412.9"," 424.8"," 432.3"," 425.4"," 422.7"," 393"," 410.2"," 405.9"," 396.8"," 400.3"," 413.5"," 393.3"," 385"," 385.1"," 401.3"," 389.2"," 364.1"," 373.4"," 377.5"," 373.8"
"2023F","OK","TETXB"," 570253"," 571668"," 679452"," 755827"," 789094"," 759172"," 729559"," 746296"," 826054"," 866037"," 918230"," 942838"," 994638"," 999852"," 1035405"," 1041758"," 1136323"," 1203198"," 1238679"," 1294922"," 1184802"," 1218881"," 1280026"," 1275509"," 1286190"," 1265483"," 1171143"," 1229996"," 1267959"," 1296948"," 1373988"," 1309385"," 1318460"," 1371540"," 1386251"," 1359272"," 1424142"," 1425631"," 1426637"," 1411592"," 1471341"," 1492092"," 1446110"," 1477034"," 1455533"," 1507365"," 1553650"," 1546214"," 1550692"," 1461529"," 1542504"," 1537869"," 1515448"," 1542827"," 1604127"," 1538141"," 1512184"," 1514803"," 1582675"," 1541327"," 1443995"," 1490657"," 1519986"," 1519146"
"2023F","OK","TNACB"," 150704"," 156466"," 164839"," 173978"," 177495"," 181452"," 191749"," 199061"," 215738"," 221482"," 241452"," 247329"," 262416"," 272534"," 269250"," 278451"," 298112"," 312494"," 320848"," 318780"," 308459"," 330085"," 350617"," 345022"," 345747"," 340783"," 324441"," 331045"," 337054"," 356262"," 340214"," 348184"," 374952"," 363564"," 376090"," 359989"," 381541"," 375036"," 382455"," 400473"," 425637"," 465132"," 435147"," 444995"," 412077"," 438226"," 449611"," 459317"," 461917"," 442475"," 454403"," 443533"," 445853"," 443334"," 480188"," 470039"," 470273"," 479103"," 488483"," 475953"," 427400"," 455174"," 456695"," 461677"
"2023F","OK","TNCCB"," 44102"," 37286"," 38922"," 42876"," 45643"," 46526"," 48164"," 57991"," 64001"," 64204"," 68977"," 68153"," 73934"," 72041"," 72825"," 74659"," 79337"," 85336"," 84323"," 87023"," 83524"," 84567"," 90892"," 93623"," 92366"," 89319"," 81943"," 78842"," 98273"," 88282"," 92191"," 89394"," 83001"," 89686"," 86156"," 89582"," 98919"," 103756"," 101540"," 96646"," 102198"," 104431"," 103490"," 100352"," 100567"," 104353"," 103109"," 111435"," 113529"," 113609"," 115098"," 114665"," 112064"," 120126"," 125739"," 126264"," 121924"," 121831"," 131433"," 131041"," 120312"," 125571"," 137151"," 137874"
"2023F","OK","TNICB"," 233426"," 230990"," 320520"," 374290"," 393223"," 354649"," 300875"," 297688"," 332978"," 350788"," 358375"," 372688"," 376845"," 368914"," 397843"," 387038"," 442879"," 455132"," 470597"," 538929"," 438378"," 431820"," 445053"," 435868"," 461920"," 440320"," 396519"," 448649"," 438025"," 455056"," 486774"," 442977"," 455172"," 480188"," 478060"," 466849"," 463494"," 468816"," 440733"," 425499"," 408830"," 398428"," 385835"," 414121"," 438995"," 450388"," 482902"," 464078"," 462439"," 413965"," 443086"," 453402"," 471505"," 473057"," 488317"," 487220"," 503990"," 529522"," 546399"," 545642"," 531992"," 528452"," 533844"," 543732"
"2023F","OK","TNRCB"," 94979"," 98104"," 101275"," 103420"," 107227"," 105448"," 109238"," 109837"," 121011"," 126507"," 133437"," 131381"," 138762"," 134855"," 135734"," 139528"," 142743"," 153260"," 154999"," 143036"," 128641"," 127972"," 142744"," 145785"," 143698"," 140724"," 126559"," 125709"," 135978"," 133967"," 134704"," 132435"," 125123"," 145969"," 137049"," 136554"," 150518"," 141185"," 142653"," 137059"," 147843"," 146294"," 151734"," 148345"," 139581"," 144296"," 138978"," 147337"," 154852"," 151428"," 162476"," 159502"," 139037"," 161421"," 165230"," 150294"," 140314"," 137431"," 164054"," 164140"," 155856"," 160739"," 166223"," 156275"
"2023F","OK","TNTCB"," 523210"," 522846"," 625556"," 694563"," 723588"," 688076"," 650026"," 664578"," 733727"," 762981"," 802241"," 819551"," 851957"," 848344"," 875653"," 879675"," 963070"," 1006222"," 1030766"," 1087767"," 959002"," 974443"," 1029307"," 1020298"," 1043731"," 1011145"," 929463"," 984245"," 1009330"," 1033567"," 1053883"," 1012992"," 1038248"," 1079407"," 1077355"," 1052974"," 1094472"," 1088793"," 1067381"," 1059677"," 1084509"," 1114285"," 1076206"," 1107814"," 1091220"," 1137262"," 1174601"," 1182167"," 1192738"," 1121477"," 1175063"," 1171102"," 1168459"," 1197937"," 1259474"," 1233817"," 1236501"," 1267888"," 1330370"," 1316776"," 1235560"," 1269937"," 1293914"," 1299557"
"2023F","OK","TPOPP"," 2336"," 2380"," 2427"," 2439"," 2446"," 2440"," 2454"," 2489"," 2503"," 2535"," 2567"," 2619"," 2659"," 2696"," 2735"," 2775"," 2827"," 2870"," 2917"," 2975"," 3041"," 3096"," 3206"," 3290"," 3286"," 3271"," 3253"," 3210"," 3167"," 3150"," 3149"," 3175"," 3221"," 3252"," 3281"," 3308"," 3340"," 3373"," 3405"," 3437"," 3454"," 3467"," 3489"," 3505"," 3525"," 3549"," 3594"," 3634"," 3669"," 3718"," 3760"," 3789"," 3819"," 3854"," 3879"," 3911"," 3928"," 3934"," 3943"," 3961"," 3965"," 3992"," 4026"," 4064"
"2023F","OK","UOICB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","-9724","-9777","-5410","-8366","-8859","-8914","-9210","-7052","-9898","-9755","-11989","-9521","-10877","-7415","-8734","-3035","-2761","-8561","-8020","-11530","-2238","-3884","-1433","-2154"," 83"," 2031"," 1969","-1586","-2360"," 840"," 1672"," 1835"," 482","-2308","-501"," 238"," 2146"," 863"," 3790"," 5529"," 1434"," 0"," 0"
"2023F","OK","UOICP"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","-1669","-1679","-929","-1436","-1521","-1530","-1581","-1211","-1699","-1675","-2058","-1634","-1867","-1273","-1499","-521","-474","-1470","-1377","-1979","-384","-667","-246","-370"," 14"," 349"," 338","-272","-405"," 144"," 287"," 315"," 83","-396","-86"," 41"," 368"," 148"," 651"," 949"," 246"," 0"," 0"
"2023F","OK","USICB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2023F","OK","USICP"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2023F","OK","WDCCB"," 174"," 162"," 151"," 145"," 137"," 125"," 127"," 118"," 124"," 118"," 116"," 108"," 111"," 108"," 110"," 129"," 142"," 161"," 212"," 259"," 71"," 72"," 130"," 75"," 122"," 133"," 149"," 208"," 230"," 535"," 486"," 507"," 535"," 899"," 861"," 869"," 902"," 526"," 460"," 483"," 517"," 504"," 516"," 537"," 525"," 509"," 473"," 502"," 530"," 777"," 767"," 739"," 647"," 750"," 750"," 531"," 469"," 415"," 549"," 547"," 1117"," 1117"," 1117"," 1117"
"2023F","OK","WDEIB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 22"," 0"," 0"," 0"," 0"," 0"
"2023F","OK","WDGBP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 63"," 58"," 58"," 58"," 58"," 58"," 58"," 58"," 58"," 58"," 58"," 58"," 58"," 58"," 58"," 58"
"2023F","OK","WDICB"," 808"," 808"," 843"," 826"," 791"," 860"," 894"," 774"," 946"," 877"," 705"," 998"," 5745"," 5900"," 5401"," 5057"," 5659"," 5848"," 7809"," 8824"," 8283"," 8293"," 7848"," 8749"," 8692"," 8516"," 8908"," 8720"," 8991"," 18000"," 16403"," 15848"," 14170"," 15321"," 16698"," 17101"," 21416"," 21292"," 21129"," 19066"," 20205"," 20532"," 17025"," 19366"," 20932"," 21094"," 21528"," 20475"," 4988"," 5769"," 17580"," 17997"," 19248"," 18464"," 18369"," 17686"," 18643"," 24951"," 25184"," 23487"," 25366"," 23921"," 21426"," 19820"
"2023F","OK","WDRCB"," 9202"," 8548"," 7946"," 7671"," 7241"," 6622"," 6708"," 6140"," 6467"," 6244"," 6158"," 5728"," 5848"," 5676"," 5831"," 6811"," 7516"," 8480"," 11128"," 13674"," 2846"," 2982"," 5725"," 3311"," 5420"," 5583"," 5085"," 6119"," 6530"," 6602"," 4443"," 4658"," 4887"," 6677"," 6338"," 6338"," 6582"," 3149"," 2799"," 2872"," 3093"," 2865"," 2908"," 3061"," 3137"," 3174"," 2815"," 3111"," 3482"," 5503"," 5902"," 5724"," 4783"," 6242"," 6317"," 3968"," 3042"," 2600"," 4210"," 4359"," 5612"," 5802"," 7310"," 6214"
"2023F","OK","WDTCB"," 10185"," 9519"," 8940"," 8642"," 8170"," 7607"," 7729"," 7032"," 7537"," 7239"," 6979"," 6833"," 11704"," 11683"," 11342"," 11997"," 13317"," 14489"," 19149"," 22757"," 11200"," 11347"," 13702"," 12135"," 14233"," 14232"," 14143"," 15047"," 15751"," 25137"," 21332"," 21013"," 19591"," 22897"," 23897"," 24308"," 28901"," 24968"," 24387"," 22422"," 23816"," 23900"," 20449"," 22964"," 24595"," 24777"," 24815"," 24089"," 8999"," 12049"," 24249"," 24460"," 24678"," 25456"," 25436"," 22186"," 22155"," 27966"," 29965"," 28393"," 32094"," 30840"," 29853"," 27151"
"2023F","OK","WSCCB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1086"," 1069"
"2023F","OK","WSEIB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 45"," 0"," 0"," 0"," 0"," 186"," 194"," 154"," 184"," 227"," 240"," 255"," 219"," 260"," 432"," 169"
"2023F","OK","WSGBP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 16"," 16"," 16"," 16"," 16"," 18"," 18"," 18"," 18"," 18"," 18"," 18"," 20"," 18"," 18"," 18"
"2023F","OK","WSICB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 449"," 609"," 804"," 1054"," 1189"," 211"," 232"," 254"," 169"," 89"," 53"," 85"," 49"," 198"," 229"," 376"," 300"," 345"," 350"," 281"," 203"," 194"," 186"," 1878"," 1744"," 2308"," 1600"," 3793"," 6293"," 6002"," 5649"," 6379"," 8109"," 6269"," 5657"," 7528"," 5378"," 5699"," 5669"," 5665"," 6318"," 4977"," 4857"
"2023F","OK","WSTCB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 449"," 609"," 804"," 1054"," 1189"," 211"," 232"," 254"," 169"," 89"," 53"," 85"," 49"," 198"," 229"," 376"," 300"," 345"," 350"," 281"," 203"," 194"," 186"," 1878"," 1744"," 2308"," 1600"," 3838"," 6293"," 6002"," 5649"," 6379"," 8295"," 6463"," 5812"," 7712"," 5606"," 5939"," 5924"," 5884"," 6578"," 6495"," 6095"
"2023F","OK","WWCCB"," 174"," 162"," 151"," 145"," 137"," 125"," 127"," 118"," 124"," 118"," 116"," 108"," 111"," 108"," 110"," 129"," 142"," 161"," 212"," 259"," 71"," 72"," 130"," 75"," 122"," 133"," 149"," 208"," 230"," 535"," 486"," 507"," 535"," 899"," 861"," 869"," 902"," 526"," 460"," 483"," 517"," 504"," 516"," 537"," 525"," 509"," 473"," 502"," 530"," 777"," 767"," 739"," 647"," 750"," 750"," 531"," 469"," 415"," 549"," 547"," 1117"," 1117"," 2203"," 2186"
"2023F","OK","WWEIB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 45"," 0"," 0"," 0"," 0"," 186"," 194"," 154"," 184"," 227"," 262"," 255"," 219"," 260"," 432"," 169"
"2023F","OK","WWICB"," 808"," 808"," 843"," 826"," 791"," 860"," 894"," 774"," 946"," 877"," 705"," 998"," 5745"," 5900"," 5401"," 5057"," 5659"," 5848"," 7809"," 8824"," 8283"," 8742"," 8457"," 9553"," 9746"," 9705"," 9119"," 8953"," 9245"," 18169"," 16492"," 15901"," 14256"," 15370"," 16896"," 17330"," 21792"," 21592"," 21474"," 19416"," 20487"," 20735"," 17218"," 19552"," 22810"," 22837"," 23836"," 22076"," 8781"," 12062"," 23582"," 23646"," 25627"," 26573"," 24638"," 23343"," 26170"," 30329"," 30883"," 29156"," 31030"," 30239"," 26403"," 24677"
"2023F","OK","WWTCB"," 10185"," 9519"," 8940"," 8642"," 8170"," 7607"," 7729"," 7032"," 7537"," 7239"," 6979"," 6833"," 11704"," 11683"," 11342"," 11997"," 13317"," 14489"," 19149"," 22757"," 11200"," 11796"," 14312"," 12939"," 15287"," 15420"," 14354"," 15280"," 16005"," 25306"," 21420"," 21066"," 19677"," 22946"," 24095"," 24537"," 29277"," 25268"," 24732"," 22772"," 24097"," 24104"," 20642"," 23150"," 26472"," 26521"," 27123"," 25689"," 12837"," 18342"," 30251"," 30109"," 31058"," 33751"," 31899"," 27997"," 29867"," 33572"," 35904"," 34317"," 37978"," 37418"," 36348"," 33246"
"2023F","OK","WWTXB"," 10185"," 9519"," 8940"," 8642"," 8170"," 7607"," 7729"," 7032"," 7537"," 7239"," 6979"," 6833"," 11704"," 11683"," 11342"," 11997"," 13317"," 14489"," 19149"," 22757"," 11200"," 11796"," 14312"," 12939"," 15287"," 15420"," 14354"," 15280"," 16005"," 25306"," 21420"," 21066"," 19677"," 22946"," 24095"," 24537"," 29277"," 25268"," 24732"," 22772"," 24097"," 24104"," 20642"," 23150"," 26472"," 26521"," 27123"," 25689"," 12792"," 18342"," 30251"," 30109"," 31058"," 33565"," 31705"," 27843"," 29682"," 33344"," 35642"," 34061"," 37759"," 37158"," 35916"," 33077"
